Facility ID,Record ID,Serial Number,Service Desc.,PE,PE Desc,Category,Description,County,Agency,ProgramIdentifier,SiteAddress,City,St,Zip,GISLatitude,GISLongitude,ActivityDate,FC01,FC02,FC03,FC04,FC05,FC06,FC07,FC08,FC09,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,TotalFoodborneViolations,FC30,FC31,FC32,FC33,FC34,FC35,FC36,FC37,FC38,FC39,FC40,FC41,FC42,FC43,FC44,FC45,FC46,FC47,FC48,FC49,FC50,FC51,FC52,FC53,FC54,FC55,FC56,TotalRetailViolations
FA0007664,PR0007378,DAXTZQ0M9,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Low Risk (2),Food - Grocery,Arapahoe,Tri-County Health Department,Yum Yum Cake House,2680 S Havana St Unit AA,Aurora,CO,80014,39.66774,-104.866,5/1/2019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,9
FA0005147,PR0003037,DA0GIUKKS,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Arapahoe,Tri-County Health Department,Sees Candies Shop CO2,7301 S Santa Fe Dr Unit 218,Littleton,CO,80120,39.583681,-105.0238,9/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010231,PR0011392,DAVWYZVHK,"Inspection, Routine","1,065",Restaurant (>200 seats),High Risk (4),Food - Restaurants,Arapahoe,Tri-County Health Department,Chuys,8121 E Arapahoe Rd,Greenwood Village,CO,80112,39.595147,-104.8939,7/8/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FA0001815,PR0003782,DAEJWIDLT,"Inspection, Routine","1,265","Grocery Store w/ Deli (>15,000 sq. ft.)",Med Risk (3),Food - Grocery,Douglas,Tri-County Health Department,Costco Wholesale 1022,18414 Cottonwood Dr,Parker,CO,80138,39.558742,-104.7764,12/20/2019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
FA0001010,PR0002129,DAUJM10PV,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Thimmig Elementary,11453 Oswego St,Henderson,CO,80640,39.915432,-105.0061,10/22/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0008274,PR0008180,DAQ0FVH6H,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Arapahoe,Tri-County Health Department,Enchanted Grounds,3615 W Bowles Ave Unit 6,Littleton,CO,80123,39.609887,-105.0346,7/31/2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
FA0008967,PR0009390,DA99WTUML,"Inspection, Routine","1,065",Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Mickeys Top Sirloin,6950 Broadway,Denver,CO,80221,39.82268147,-104.9873,2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,4
FA0004976,PR0004426,DAFBBBEGM,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Rubios Mexican Grill,16891 E Quincy Ave Unit C,Aurora,CO,80013,39.638618,-104.7917,12/30/2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
FA0002999,PR0004488,DACKRT6FA,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Ho Mei Chinese Restaurant,8610 Washington St,Thornton,CO,80229,39.986813,-104.8099,2/4/2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
FA0007166,PR0006835,DAA2TSARZ,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,New America School,8978 N Washington St,Thornton,CO,80229,39.98671,-104.7992,10/11/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
FA0004018,PR0011559,DAYAPFH5W,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Gabriels,5450 Manhart St,Sedalia,CO,80135,39.4371,-104.9615,12/13/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,4
FA0010504,PR0011837,DADAJYUBA,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Arapahoe,Tri-County Health Department,Riize Coffee,8200 Southpark Cir Unit B,Littleton,CO,80120-5702,39.568098,-105.0285,5/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
FA0010580,PR0012002,DAA0DGYBG,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Brothers BBQ,5544 Promenade Pkwy,Castle Rock,CO,80108-1903,39.41605167,-104.8804,11/6/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
FA0005748,PR0004662,DAVVX0LAY,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Thai Basil,1281 E 120th Ave Unit F,Thornton,CO,80233,39.82325,-104.92,9/12/2019,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,7
FA0002120,PR0002885,DADIRJ0MA,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Jordinellis Sports Bar,25 N Main St,Brighton,CO,80601,39.914139,-105.011,6/19/2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,10
FA0008337,PR0008274,DA5A6NLPV,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,McDonalds 37454,4000 S Parker Rd,Aurora,CO,80014-4131,39.64176,-104.8282,1/22/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0002880,PR0004738,DA0225863,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,Jimmy Johns,1140 S Colorado Blvd,Glendale,CO,80246,39.695561,-104.9405,7/19/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FA0002408,PR0002849,DAP4TBHZQ,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,El Camaron Loco,6740 E 72nd Ave,Commerce City,CO,80022,39.848953,-105.0055,6/20/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,7
FA0007771,PR0011961,DA0218369,"Inspection, First Operational","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Kabob Station,12041 Pecos St,Westminster,CO,80234,39.934956,-104.9124,1/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004445,PR0000232,DAJ51SBM9,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Golden Shanghai,1412 S Parker Rd Unit A134,Denver,CO,80231,39.690598,-104.891,12/30/2019,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5
FA0000424,PR0001514,DAYU4IBFK,"Inspection, Routine","1,065",Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,AMF Sonesta Lanes 295,8800 Grant St,Thornton,CO,80229,39.8904,-105.0062,6/24/2019,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,6
FA0006487,PR0004209,DA4CT7VJF,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Qdoba Mexican Grill 2595,8441 S Yosemite St Ste 6,Lone Tree,CO,80124,39.563866,-104.8842,5/16/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4
FA0002082,PR0001039,DARKWQ4ZS,"Inspection, Routine","1,265","Grocery Store w/ Deli (>15,000 sq. ft.)",Med Risk (3),Food - Grocery,Arapahoe,Tri-County Health Department,King Soopers 47,7575 S University Blvd,Littleton,CO,80122,39.578919,-104.9604,2/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,4
FA0007701,PR0007425,DAVRBFERN,"Inspection, Routine","1,065",Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Red Lobster 6334,6139 S Southlands Pkwy,Aurora,CO,80016,39.60524,-104.711,2/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
FA0002790,PR0004236,DAQR68B4M,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Golf 1st Deli and Coffee LLC,10 S Havana St Ste 108,Aurora,CO,80012,39.714531,-104.8659,8/14/2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5
FA0009113,PR0012487,DATGI9B9P,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Hissho Sushi at Target 1471,14200 E Ellsworth Ave,Aurora,CO,80012-1402,39.715897,-104.8219,2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
FA0002742,PR0010757,DATCZG0SF,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Arapahoe,Tri-County Health Department,Europa,13728 E Quincy Ave,Aurora,CO,80015,39.638435,-104.8283,12/16/2019,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
FA0000538,PR0000356,DATH04WUG,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Assumption School,2341 E 78th Ave,Denver,CO,80229,39.849747,-105.053,9/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FA0002509,PR0009407,DAUVYCPUE,"Inspection, Routine (Enforcement)","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Arrowhead Golf Club,10850 Sundown Trl,Littleton,CO,80125,39.45299729,-105.0783,3/6/2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,4
FA0011012,PR0012632,DAQW9SSLR,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Tru by Hilton,9741 Park Meadows Dr,Lone Tree,CO,80124-5312,39.55502,-104.8769,10/9/2019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007269,PR0006945,DAYWRZD95,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Taco Star,503 E 84th Ave,Thornton,CO,80229,39.855469,-105.051,4/23/2019,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4
FA0007143,PR0010943,DAQ6HGSQU,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Pho 75,13736 E Quincy Ave,Aurora,CO,80015,39.638435,-104.8283,12/17/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
FA0000123,PR0000528,DA8OCS84Q,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Northglenn Middle School,1123 Muriel Dr,Northglenn,CO,80233,39.914242,-104.9794,10/18/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0006155,PR0000769,DAI8YXD9X,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Villa Pizza,5050 Factory Shops Blvd Unit 5,Castle Rock,CO,80104,39.41293245,-104.8745,12/31/2019,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,9,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
FA0002254,PR0000240,DAQRZAFEE,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Douglas,Tri-County Health Department,Copper Mesa Elementary,3501 Poston Pkwy,Highlands Ranch,CO,80126,39.51815767,-104.9474,1/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010781,PR0012278,DA0221085,"Inspection, Routine","1,085","Grocery Store (0 - 15,000 sq. ft.)",Very Low Risk (1),Food - Grocery,Douglas,Tri-County Health Department,Dollar Tree 05094,8575 S Quebec St,Highlands Ranch,CO,80130,39.56183,-104.9058,4/25/2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FA0004898,PR0002202,DARLBAYPH,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Burger King 3609,7480 S University Blvd,Centennial,CO,80122,39.581505,-104.9603,1/29/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
FA0008154,PR0007985,DAPESZPKN,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Arapahoe,Tri-County Health Department,Korean Kim Chi and Foods,2720 S Havana St Unit I,Aurora,CO,80014,39.666716,-104.8661,6/19/2019,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,7
FA0003754,PR0000566,DA5IJHWX2,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Heritage High School,1401 W Geddes Ave,Littleton,CO,80120,39.584312,-105.0049,4/8/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3
FA0004508,PR0005850,DAUOUUW0L,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Paragon Food Services atCCA,16000 E Centretech Pkwy,Aurora,CO,80011,39.719212,-104.8024,12/13/2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0003824,PR0011717,DAMOP5TOP,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,123 Pho,11804 E Oswego St Unit C,Englewood,CO,80112,39.53791124,-104.8521,3/22/2019,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,8
FA0009171,PR0009826,DAIG0TT17,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Chick Fil A,7301 S Santa Fe Dr Unit 900,Littleton,CO,80120,39.583482,-105.0238,7/2/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3
FA0001125,PR0010945,DADNUCJ6N,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),High Risk (4),Food - Restaurants,Adams,Tri-County Health Department,Buffet City Brighton,50 N Main St,Brighton,CO,80601,39.914101,-104.9612,7/8/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,10
FA0003616,PR0002921,DATFGOD7M,"Inspection, Routine","1,065",Restaurant (>200 seats),High Risk (4),Food - Restaurants,Douglas,Tri-County Health Department,Saltgrass Steak House,19310 Cottonwood Dr,Parker,CO,80138,39.55262242,-104.7718,6/18/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,9
FA0000829,PR0001851,DAVSUIRR8,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Dairy Queen,3140 S Parker Rd Unit 14,Aurora,CO,80014,39.659428,-104.849,7/15/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,4
FA0000913,PR0002389,DA3JRTLZK,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,McDonalds Restaurant,10195 Washington St,Thornton,CO,80229,39.986721,-104.8138,1/4/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010413,PR0011673,DAACEB1OL,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Douglas,Tri-County Health Department,No Cow Cafe,206 Fifth St,Castle Rock,CO,80104,39.37418,-104.8608,7/31/2019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
FA0000039,PR0004127,DA00T8J8Z,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Grocery,Arapahoe,Tri-County Health Department,Shop and Save,6802 S Yosemite St,Centennial,CO,80112,39.591919,-104.8869,9/18/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,6
FA0001174,PR0004274,DAZ0IUBCG,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),High Risk (4),Food - Restaurants,Arapahoe,Tri-County Health Department,Cafe Rio Mexican Grill,610 S Colorado Blvd Ste A,Glendale,CO,80246,39.705463,-104.9406,4/29/2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
FA0001293,PR0011277,DADJLT9EX,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),High Risk (4),Food - Restaurants,Douglas,Tri-County Health Department,VY Sushi and Asian Fine Dining,9964 S Twenty Mile Rd,Parker,CO,80134,39.53645014,-104.7744,10/7/2019,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,10
FA0002561,PR0005520,DAXSNFB0B,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Fire Bowl Cafe,11435 E Briarwood Ave Ste 900,Englewood,CO,80112,39.593087,-104.8568,12/11/2019,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,6
FA0004145,PR0008758,DAE3AEEJE,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Dickeys Barbeque Pit,10230 E Arapahoe Rd,Centennial,CO,80112,39.594921,-104.8697,2/20/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4
FA0005857,PR0003412,DA0221447,"Inspection, Routine","1,085","Grocery Store (0 - 15,000 sq. ft.)",Very Low Risk (1),Food - Grocery,Adams,Tri-County Health Department,Top of the Hills,1680 W 100th Ave,Thornton,CO,80260-5901,39.878176,-105.0062,5/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3
